ID,Owner,Secret,Server,Title,Description,Year,Month,Day,Time,Hashtags,Latitude,Longitude,Distance,Message,Message_en
46622105475,142391880@N08,2d77e22e18,7888,Elbphilharmonie,Elbphilharmonie in s/w,2019,4,4,20:06:16,hamburg elbphilharmonie stadtrundfahrt hafen,0.0,0.0,37.4909702547659,"Elbphilharmonie 
 Elbphilharmonie in s/w 
 #hamburg #elbphilharmonie #stadtrundfahrt #hafen","Elbphilharmonie
 Elbphilharmonie in b / w
 #hamburg #elbphilharmonie #stadtrundfahrt #hafen"
46649623981,22131989@N00,5c93c4f619,7867,hinauf,"Detail of the Elbphilharmonie, Hamburg, Germany",2019,1,7,16:47:25,elbphilharmonie elfi hamburg germany,0.0,0.0,36.51500722069886,"hinauf 
 Detail of the Elbphilharmonie, Hamburg, Germany 
 #elbphilharmonie #elfi #hamburg #germany","hinauf 
 Detail of the Elbphilharmonie, Hamburg, Germany 
 #elbphilharmonie #elfi #hamburg #germany"
46661803244,37783959@N02,2a8e1eea66,7812,Elbphilharmonie,,2019,3,15,10:59:00,germany hamburg elbphilharmonie,53.540919,9.981036,35.43868604786417,"Elbphilharmonie 
  
 #germany #hamburg #elbphilharmonie","Elbphilharmonie 
  
 #germany #hamburg #elbphilharmonie"
46669240134,119142974@N05,c09f0ed89c,7844,Elphi,,2019,3,16,08:34:04,elbphilharmonie hamburg hamburger hafen kaispeicher a grasbrook konzerthaus elphi hafencity harbor city opera music hall elbe sky wind long exposure sunset blue hour,0.0,0.0,38.70067716893686,"Elphi 
  
 #elbphilharmonie #hamburg #hamburger #hafen #kaispeicher #a #grasbrook #konzerthaus #elphi #hafencity #harbor #city #opera #music #hall #elbe #sky #wind #long #exposure #sunset #blue #hour","Elphi 
  
 #elbphilharmonie #hamburg #hamburger #hafen #kaispeicher #a #grasbrook #konzerthaus #elphi #hafencity #harbor #city #opera #music #hall #elbe #sky #wind #long #exposure #sunset #blue #hour"
46680370454,108932238@N08,a73f6f121f,7924,Elbphilharmonie Hamburg,,2019,3,17,15:02:14,hamburg hafencity elbphilharmonie elphi meine perle sunshine canon elbe,0.0,0.0,38.19346258943801,"Elbphilharmonie Hamburg 
  
 #hamburg #hafencity #elbphilharmonie #elphi #meine #perle #sunshine #canon #elbe","Elbphilharmonie Hamburg 
  
 #hamburg #hafencity #elbphilharmonie #elphi #meine #perle #sunshine #canon #elbe"
46680371554,108932238@N08,c10d64cf43,4893,Elbphilharmonie Hamburg,,2019,3,17,15:02:13,hamburg hafencity elbphilharmonie elphi meine perle sunshine canon elbe hamburgmeineperle,0.0,0.0,36.14042808966519,"Elbphilharmonie Hamburg 
  
 #hamburg #hafencity #elbphilharmonie #elphi #meine #perle #sunshine #canon #elbe #hamburgmeineperle","Elbphilharmonie Hamburg 
  
 #hamburg #hafencity #elbphilharmonie #elphi #meine #perle #sunshine #canon #elbe #hamburgmeineperle"
46680388634,108932238@N08,db223594d1,7868,Elbphilharmonie Hamburg,,2019,3,17,15:02:03,hamburg hafencity elbphilharmonie elphi hamburgmeineperle sunshine canon elbe,0.0,0.0,35.30017007083393,"Elbphilharmonie Hamburg 
  
 #hamburg #hafencity #elbphilharmonie #elphi #hamburgmeineperle #sunshine #canon #elbe","Elbphilharmonie Hamburg 
  
 #hamburg #hafencity #elbphilharmonie #elphi #hamburgmeineperle #sunshine #canon #elbe"
46704635374,57239974@N08,6bcb2f8a9f,7866,Elbphilharmonie,,2019,3,20,15:11:22,2018 elbphilharmonie grosehafenrundfahrt hamburg,53.538547,9.985021,39.19153710860951,"Elbphilharmonie 
  
 #2018 #elbphilharmonie #grosehafenrundfahrt #hamburg","Elbphilharmonie
  
 # 2018 #elbphilharmonie #grosehafenrundfahrt #hamburg"
46704639154,57239974@N08,19194c5bce,7895,Elbphilharmonie,,2019,3,20,15:11:40,2018 elbphilharmonie grosehafenrundfahrt hamburg,53.540973,9.980378,37.77347909495916,"Elbphilharmonie 
  
 #2018 #elbphilharmonie #grosehafenrundfahrt #hamburg","Elbphilharmonie
  
 # 2018 #elbphilharmonie #grosehafenrundfahrt #hamburg"
46733182602,8463079@N04,a5f13e1bdd,7844,hambug HAFENRUNDFAHRT foto by OlDigitalEye 2019 01 15 0001,,2019,1,18,08:19:08,oldigitaleye peterporikis deutschland niedersachsen lowersaxony canon oldenburg hamburg hafen hafenrundfahrt landungsbrücken,0.0,0.0,39.22073050178585,"hambug HAFENRUNDFAHRT foto by OlDigitalEye 2019 01 15 0001 
  
 #oldigitaleye #peterporikis #deutschland #niedersachsen #lowersaxony #canon #oldenburg #hamburg #hafen #hafenrundfahrt #landungsbrücken","hambug PORT TOUR photo by OlDigitalEye 2019 01 15 0001
  
 #oldigitaleye #peterporikis #deutschland #niedersachsen #lowersaxony #canon #oldenburg #hamburg #hafen #hafenrundfahrt # landungsbrücken"
46746529772,155872755@N06,1df5cf23a7,7897,Hamburg Elbphilharmonie nah,,2019,1,19,11:19:04,elbphilharmonie hamburg hafen elbe speicherstadt,0.0,0.0,36.34406088178457,"Hamburg Elbphilharmonie nah 
  
 #elbphilharmonie #hamburg #hafen #elbe #speicherstadt","Hamburg Elbe Philharmonic Hall close
  
 #elbphilharmonie #hamburg #hafen #elbe #speicherstadt"
46767027471,20886352@N00,c4b505d251,7800,Elbphilharmonie,"Hamburg, Germany",2019,1,16,18:45:08,germany hamburg,0.0,0.0,34.11893033544834,"Elbphilharmonie 
 Hamburg, Germany 
 #germany #hamburg","Elbphilharmonie 
 Hamburg, Germany 
 #germany #hamburg"
46771111102,45125468@N02,178d9b1a8b,7918,office tower II,Hermes Hochhaus HH-Bahrenfeld,2019,1,21,07:40:38,hamburg behrenfeld hochhaus office tower building gebäude weis hermes euler beton concrete brutalism brutalismus block,53.559468,9.913895,39.84880574141039,"office tower II 
 Hermes Hochhaus HH-Bahrenfeld 
 #hamburg #behrenfeld #hochhaus #office #tower #building #gebäude #weis #hermes #euler #beton #concrete #brutalism #brutalismus #block","office tower II 
 Hermes Hochhaus HH-Bahrenfeld 
 #hamburg #behrenfeld #hochhaus #office #tower #building #gebäude #weis #hermes #euler #beton #concrete #brutalism #brutalismus #block"
46771111742,45125468@N02,08269bf864,7800,office tower III,Hermes Hochhaus HH-Bahrenfeld,2019,1,21,07:40:37,hamburg behrenfeld hochhaus office tower building gebäude weis hermes euler beton concrete brutalism brutalismus block,53.559468,9.913895,35.95602379816751,"office tower III 
 Hermes Hochhaus HH-Bahrenfeld 
 #hamburg #behrenfeld #hochhaus #office #tower #building #gebäude #weis #hermes #euler #beton #concrete #brutalism #brutalismus #block","office tower III 
 Hermes Hochhaus HH-Bahrenfeld 
 #hamburg #behrenfeld #hochhaus #office #tower #building #gebäude #weis #hermes #euler #beton #concrete #brutalism #brutalismus #block"
46780643111,145393636@N08,cb1cf77612,7832,¤ Elbphilharmonie Hamburg | GERMANY,"A lot of visitors on the terrace (over the red wall, you can walk around)... 4,5 million people did this in 2017.  The building measures 110m. 
The completion took a long time to come. Built 2007-2017.
77.000.000 Euro - the cost estimate in 2007.
866.000.000 Euro - the real costs at the end. 
More than eleven times as expensive... often discussed from North to South of Germany.

But people will forget. View is great, Sound is... they argue about it... for visitors all over the world it is an attraction. A landmark. Money is paper! Sometimes it is only an electrical impulse.",2019,1,17,21:09:28,hamburg germany deutschland elbphilharmonie,53.540271,9.979705,36.00978710946288,"¤ Elbphilharmonie Hamburg | GERMANY 
 A lot of visitors on the terrace (over the red wall, you can walk around)... 4,5 million people did this in 2017.  The building measures 110m. 
The completion took a long time to come. Built 2007-2017.
77.000.000 Euro - the cost estimate in 2007.
866.000.000 Euro - the real costs at the end. 
More than eleven times as expensive... often discussed from North to South of Germany.

But people will forget. View is great, Sound is... they argue about it... for visitors all over the world it is an attraction. A landmark. Money is paper! Sometimes it is only an electrical impulse. 
 #hamburg #germany #deutschland #elbphilharmonie","¤ Elbphilharmonie Hamburg | GERMANY 
 A lot of visitors on the terrace (over the red wall, you can walk around)... 4,5 million people did this in 2017.  The building measures 110m. 
The completion took a long time to come. Built 2007-2017.
77.000.000 Euro - the cost estimate in 2007.
866.000.000 Euro - the real costs at the end. 
More than eleven times as expensive... often discussed from North to South of Germany.

But people will forget. View is great, Sound is... they argue about it... for visitors all over the world it is an attraction. A landmark. Money is paper! Sometimes it is only an electrical impulse. 
 #hamburg #germany #deutschland #elbphilharmonie"
46781128194,109790002@N02,27bb10ae5b,7834,Elbphilharmonie,,2019,3,31,08:04:50,hamburg elbphilharmonie elbphi hafenhamburg speicherstadt hafencity architektur architecture,0.0,0.0,36.37636434298156,"Elbphilharmonie 
  
 #hamburg #elbphilharmonie #elbphi #hafenhamburg #speicherstadt #hafencity #architektur #architecture","Elbphilharmonie
  
 #hamburg #elbphilharmonie #elbphi #hafenhamburg #speicherstadt #hafencity #architektur #architecture"
46785886021,8463079@N04,76d31ba7ea,4839,hambug HAFENRUNDFAHRT foto by OlDigitalEye 2019 01 15 0116,,2019,1,18,08:20:09,oldigitaleye peterporikis deutschland niedersachsen lowersaxony canon oldenburg hamburg hafen hafenrundfahrt landungsbrücken,0.0,0.0,33.37161376208064,"hambug HAFENRUNDFAHRT foto by OlDigitalEye 2019 01 15 0116 
  
 #oldigitaleye #peterporikis #deutschland #niedersachsen #lowersaxony #canon #oldenburg #hamburg #hafen #hafenrundfahrt #landungsbrücken","hambug PORT TOUR photo by OlDigitalEye 2019 01 15 0116
  
 #oldigitaleye #peterporikis #deutschland #niedersachsen #lowersaxony #canon #oldenburg #hamburg #hafen #hafenrundfahrt # landungsbrücken"
46806765641,61893602@N00,3d54879385,4869,Elbphilharmonie,"Hamburg, Germany",2019,1,20,00:31:59,hamburg germany,53.542286,9.987272,37.998790743162544,"Elbphilharmonie 
 Hamburg, Germany 
 #hamburg #germany","Elbphilharmonie
 Hamburg, Germany
 #Hamburg, Germany"
46813472804,169925505@N07,9b40f02437,7832,Hamburger Hafen I,Fähre im Hamburger Hafen mit Elbphilharmonie im Hintergrund,2019,4,4,18:33:49,hamburg hafen elbphilharmonie fähre,0.0,0.0,36.689311158228406,"Hamburger Hafen I 
 Fähre im Hamburger Hafen mit Elbphilharmonie im Hintergrund 
 #hamburg #hafen #elbphilharmonie #fähre","Port of Hamburg I
 Ferry in the port of Hamburg with the Elbe Philharmonic Hall in the background
 #hamburg #hafen #elbphilharmonie # ferry"
46866022185,37818606@N00,c66dcb6947,65535,DSCF6639.jpg,,2019,5,5,19:47:18,candid hamburg deutschland germany,0.0,0.0,37.72770893750055,"DSCF6639.jpg 
  
 #candid #hamburg #deutschland #germany","DSCF6639.jpg
  
 #candid #hamburg #deutschland #germany"
46866024115,37818606@N00,2c62d7c34a,65535,DSCF6646.jpg,,2019,5,5,19:47:32,candid hamburg deutschland germany,0.0,0.0,36.98843491442244,"DSCF6646.jpg 
  
 #candid #hamburg #deutschland #germany","DSCF6646.jpg
  
 #candid #hamburg #deutschland #germany"
46866025295,37818606@N00,e271670ccd,65535,DSCF6651.jpg,,2019,5,5,19:47:40,candid hamburg deutschland germany,0.0,0.0,35.57757894727797,"DSCF6651.jpg 
  
 #candid #hamburg #deutschland #germany","DSCF6651.jpg
  
 #candid #hamburg #deutschland #germany"
46866106295,37818606@N00,c8b66ccf08,65535,DSCF6963.jpg,,2019,5,5,19:58:20,candid hamburg deutschland germany,0.0,0.0,31.709689458292132,"DSCF6963.jpg 
  
 #candid #hamburg #deutschland #germany","DSCF6963.jpg
  
 #candid #hamburg #deutschland #germany"
46869530312,51041336@N03,93f6be6438,4803,Hamburg Elbphilharmonie,,2019,1,29,23:08:49,hamburg elbphilharmonie germany deutschland architecture architektur modernarchitecture modernearchitektur,0.0,0.0,30.976080533231425,"Hamburg Elbphilharmonie 
  
 #hamburg #elbphilharmonie #germany #deutschland #architecture #architektur #modernarchitecture #modernearchitektur","Hamburg Elbe Philharmonic Hall
  
 #hamburg #elbphilharmonie #germany #deutschland #architecture #architektur #modernarchitecture #modernarchitektur"
46874594025,92780912@N08,675c919ec0,65535,"Hamburg, Elbphilharmonie.","Nikon D600, Nikon AF-S Zoom Nikkor 24-85mm f/3,5-4,5G ED VR.",2019,5,6,20:22:32,hamburg germany nikon d600,0.0,0.0,32.39719448462097,"Hamburg, Elbphilharmonie. 
 Nikon D600, Nikon AF-S Zoom Nikkor 24-85mm f/3,5-4,5G ED VR. 
 #hamburg #germany #nikon #d600","Hamburg, Elbphilharmonie.
 Nikon D600, Nikon AF-S Zoom Nikkor 24-85mm f / 3.5-4.5G ED VR.
 #hamburg #germany #nikon # d600"
46874665325,92780912@N08,7fcba38064,65535,"Hamburg, Elbphilharmonie.","Nikon D600, Nikon AF-S Zoom Nikkor 24-85mm f/3,5-4,5G ED VR.",2019,5,6,20:22:33,hamburg elbphilharmonie germany deutschland nikon d600,0.0,0.0,37.68048299798943,"Hamburg, Elbphilharmonie. 
 Nikon D600, Nikon AF-S Zoom Nikkor 24-85mm f/3,5-4,5G ED VR. 
 #hamburg #elbphilharmonie #germany #deutschland #nikon #d600","Hamburg, Elbphilharmonie.
 Nikon D600, Nikon AF-S Zoom Nikkor 24-85mm f / 3.5-4.5G ED VR.
 #hamburg #elbphilharmonie #germany #deutschland #nikon # d600"
46876798951,139219131@N08,0325c5f811,7853,Hamburg August 2018 #hamburg #summer #fineartphotography #arsluminosa,,2019,1,26,00:54:32,hamburg summer fineartphotography arsluminosa,0.0,0.0,37.68048299798943,"Hamburg August 2018 #hamburg #summer #fineartphotography #arsluminosa 
  
 #hamburg #summer #fineartphotography #arsluminosa","Hamburg August 2018 #hamburg #summer #fineartphotography #arsluminosa 
  
 #hamburg #summer #fineartphotography #arsluminosa"
46893861171,135370889@N05,e262b3da78,7906,P&O Cruise,OLYMPUS DIGITAL CAMERA,2019,1,27,14:35:52,architecture hamburg pocruise,0.0,0.0,36.97047617292196,"P&O Cruise 
 OLYMPUS DIGITAL CAMERA 
 #architecture #hamburg #pocruise","P&O Cruise 
 OLYMPUS DIGITAL CAMERA 
 #architecture #hamburg #pocruise"
46893877181,135370889@N05,abee883fdd,4861,P&O Cruise,OLYMPUS DIGITAL CAMERA,2019,1,27,14:35:43,architecture hamburg pocruise,0.0,0.0,38.43974644872446,"P&O Cruise 
 OLYMPUS DIGITAL CAMERA 
 #architecture #hamburg #pocruise","P&O Cruise 
 OLYMPUS DIGITAL CAMERA 
 #architecture #hamburg #pocruise"
46905792634,91850149@N02,479fd0da68,65535,Hamburg meine Perle! Schönste Stadt der Welt!,,2019,4,17,15:36:04,50mm sigma alpha99 sonyalpha sony hafencity stadt city elphi elbphilhamonie hamburg,0.0,0.0,37.12253482335177,"Hamburg meine Perle! Schönste Stadt der Welt! 
  
 #50mm #sigma #alpha99 #sonyalpha #sony #hafencity #stadt #city #elphi #elbphilhamonie #hamburg","Hamburg my pearl! Most beautiful city in the world!
  
 # 50mm #sigma # alpha99 #sonyalpha #sony #hafencity #stadt #city #elphi #elbphilhamonie #hamburg"
46911361905,14256361@N00,d22e16a5d5,65535,Elbphilharmonie and Mississippi Queen,,2019,5,11,20:53:01,hafengeburtstag hamburg,53.542222,9.985277,39.12324591822426,"Elbphilharmonie and Mississippi Queen 
  
 #hafengeburtstag #hamburg","Elbe Philharmonic Hall and Mississippi Queen
  
 #hafengeburtstag #hamburg"
46918352355,138974771@N07,8f07069cf3,65535,Hafengeburtstag 2019 Hamburg,,2019,5,12,18:28:40,830 2019 elbe hafenfest hamburg hafengeburtstag einlaufparade cap san diego hansestadt,0.0,0.0,38.6906820002107,"Hafengeburtstag 2019 Hamburg 
  
 #830 #2019 #elbe #hafenfest #hamburg #hafengeburtstag #einlaufparade #cap #san #diego #hansestadt","Port birthday 2019 Hamburg
  
 # 830 # 2019 #elbe #hafenfest #hamburg #hafengeburtstag #einlaufparade #cap #san #diego #hansestadt"
46932091705,147872221@N08,062b0cb067,65535,Elbphilharmonie in Hamburg(1),,2019,5,14,15:39:52,hamburg hafen wasser lumix panansonicg9 harbor port fourthirds micro43 mirrorless outdoors elbphilharmonie elphi outside,0.0,0.0,37.23069125568759,"Elbphilharmonie in Hamburg(1) 
  
 #hamburg #hafen #wasser #lumix #panansonicg9 #harbor #port #fourthirds #micro43 #mirrorless #outdoors #elbphilharmonie #elphi #outside","Elbphilharmonie in Hamburg(1) 
  
 #hamburg #hafen #wasser #lumix #panansonicg9 #harbor #port #fourthirds #micro43 #mirrorless #outdoors #elbphilharmonie #elphi #outside"
46937251104,155511113@N02,d5902e312f,65535,2019_Elbphilharmonie_03,"D850 mit Nikon manual focusing 105mm 2.8 Micro AiS
9300 x 6975 Pixel

schicke Kräne an Hamburgs Kaianlage...

chic cranes at Hamburg's quayside...",2019,4,21,19:37:27,d850 nikon 105mm 28 micro ais elbphilharmonie hafenkräne hamburg manual focusing,53.534313,9.989898,37.322537205825256,"2019_Elbphilharmonie_03 
 D850 mit Nikon manual focusing 105mm 2.8 Micro AiS
9300 x 6975 Pixel

schicke Kräne an Hamburgs Kaianlage...

chic cranes at Hamburg's quayside... 
 #d850 #nikon #105mm #28 #micro #ais #elbphilharmonie #hafenkräne #hamburg #manual #focusing","2019_Elbphilharmonie_03 
 D850 mit Nikon manual focusing 105mm 2.8 Micro AiS
9300 x 6975 Pixel

schicke Kräne an Hamburgs Kaianlage...

chic cranes at Hamburg's quayside... 
 #d850 #nikon #105mm #28 #micro #ais #elbphilharmonie #hafenkräne #hamburg #manual #focusing"
46954692545,80317067@N03,7b178627b8,65535,Elbphilharmonie,"Opened11 January 2017
ArchitectHerzog &amp; de Meuron

The Elbphilharmonie (Elbe Philharmonic Hall) is a concert hall in the HafenCity quarter of Hamburg, Germany, on the Grasbrook peninsula of the Elbe River.
It is one of the largest and acoustically most advanced concert halls in the world.

Source: Wikipedia",2019,5,17,20:50:42,hamburg hafen wasser water hafencity elbphilharmonie nikon d750 nikkor 24mm f14 konzert koncert music art architecture,0.0,0.0,39.49102240877778,"Elbphilharmonie 
 Opened11 January 2017
ArchitectHerzog &amp; de Meuron

The Elbphilharmonie (Elbe Philharmonic Hall) is a concert hall in the HafenCity quarter of Hamburg, Germany, on the Grasbrook peninsula of the Elbe River.
It is one of the largest and acoustically most advanced concert halls in the world.

Source: Wikipedia 
 #hamburg #hafen #wasser #water #hafencity #elbphilharmonie #nikon #d750 #nikkor #24mm #f14 #konzert #koncert #music #art #architecture","Elbphilharmonie 
 Opened11 January 2017
ArchitectHerzog &amp; de Meuron

The Elbphilharmonie (Elbe Philharmonic Hall) is a concert hall in the HafenCity quarter of Hamburg, Germany, on the Grasbrook peninsula of the Elbe River.
It is one of the largest and acoustically most advanced concert halls in the world.

Source: Wikipedia 
 #hamburg #hafen #wasser #water #hafencity #elbphilharmonie #nikon #d750 #nikkor #24mm #f14 #konzert #koncert #music #art #architecture"
46957254885,163781932@N05,00f32baab8,65535,Hamburg - 10 (April 2019),,2019,5,18,08:01:59,city hamburg,0.0,0.0,38.3907103012632,"Hamburg - 10 (April 2019) 
  
 #city #hamburg","Hamburg - 10 (April 2019) 
  
 #city #hamburg"
46964174715,30333557@N00,72bc414208,65535,Elbphilharmonie,,2019,5,19,12:19:36,hamburg pentax k1,0.0,0.0,32.90153019616719,"Elbphilharmonie 
  
 #hamburg #pentax #k1","Elbphilharmonie
  
 #hamburg #pentax # k1"
46972367025,97844767@N00,75f65cf285,65535,Elbphilharmonie,,2019,5,20,09:05:35,easter germany hamburg,0.0,0.0,37.92881192181517,"Elbphilharmonie 
  
 #easter #germany #hamburg","Elbphilharmonie 
  
 #easter #germany #hamburg"
46973533631,89029424@N00,ffdb5724e3,4876,Elbphilarmonie @ Hamburg,"© All rights reserved, don't use without permission.",2019,2,4,08:05:00,hamburg elbphilarmonie germany deutschland architecture arquitectura und herzogunddemeuron herzog meuron modern moderna,53.541378,9.983536,36.65377545900651,"Elbphilarmonie @ Hamburg 
 © All rights reserved, don't use without permission. 
 #hamburg #elbphilarmonie #germany #deutschland #architecture #arquitectura #und #herzogunddemeuron #herzog #meuron #modern #moderna","Elbphilarmonie @ Hamburg 
 © All rights reserved, don't use without permission. 
 #hamburg #elbphilarmonie #germany #deutschland #architecture #arquitectura #und #herzogunddemeuron #herzog #meuron #modern #moderna"
46984704554,142526095@N03,b4f8233576,65535,DSC08319,,2019,5,4,19:15:38,2019 baum hafencity hamburg mai andereseitevomhafen,0.0,0.0,35.306355165960184,"DSC08319 
  
 #2019 #baum #hafencity #hamburg #mai #andereseitevomhafen","DSC08319
  
 # 2019 #baum #hafencity #hamburg #mai #andereseitevomhafen"
46991611214,34305619@N06,f6c2513897,65535,Elbephilharmonie,_MG_3952mergx2,2019,5,5,16:18:14,hamburg elbephilharmonie,53.544234,9.982709,34.368179261295836,"Elbephilharmonie 
 _MG_3952mergx2 
 #hamburg #elbephilharmonie","Elbe Philharmonic Hall
 _MG_3952mergx2
 #hamburg #elbephilharmonie"
46991611574,34305619@N06,c0356524ea,65535,_MG_3949,,2019,5,5,16:18:13,hamburg elbephilharmonie alster ballet,53.544234,9.982709,29.043464170601737,"_MG_3949 
  
 #hamburg #elbephilharmonie #alster #ballet","_MG_3949 
  
 #hamburg #elbephilharmonie #alster #ballet"
46993543174,158928162@N07,31c5d92a32,65535,03.05.2019 Hamburg Elbphilharmonie,,2019,5,5,20:44:53,elbphilharmonie hamburg hafencity henrykkonrad greatshot flikrunitedaward,0.0,0.0,35.84096612155395,"03.05.2019 Hamburg Elbphilharmonie 
  
 #elbphilharmonie #hamburg #hafencity #henrykkonrad #greatshot #flikrunitedaward","03.05.2019 Hamburg Elbphilharmonie 
  
 #elbphilharmonie #hamburg #hafencity #henrykkonrad #greatshot #flikrunitedaward"
46993878845,142694512@N03,3747b9f49e,65535,,,2019,5,22,17:37:49,hamburg fieldwork flowers architecture elbe germany hafencity harbour hauptbahnhof train station water ship boat,53.540033,9.983911,28.228529058317463," 
  
 #hamburg #fieldwork #flowers #architecture #elbe #germany #hafencity #harbour #hauptbahnhof #train #station #water #ship #boat"," 
  
 #hamburg #fieldwork #flowers #architecture #elbe #germany #hafencity #harbour #hauptbahnhof #train #station #water #ship #boat"
47045519904,138974771@N07,4f7eca4840,65535,Hafengeburtstag 2ß19 in Hamburg,,2019,5,12,19:11:48,2019 830 elbe hamburg hafenfest hafengeburtstag cap san diego,0.0,0.0,35.853703871366406,"Hafengeburtstag 2ß19 in Hamburg 
  
 #2019 #830 #elbe #hamburg #hafenfest #hafengeburtstag #cap #san #diego","Port birthday 2ß19 in Hamburg
  
 # 2019 # 830 #elbe #hamburg #hafenfest #hafengeburtstag #cap #san #diego"
47052895944,22208423@N00,1b007e224f,65535,Elbphilarmonie,,2019,5,13,16:49:57,hamburg germany harbour boat ship tour river elbe elbphilarmonie,53.542301,9.978504,38.4072713344533,"Elbphilarmonie 
  
 #hamburg #germany #harbour #boat #ship #tour #river #elbe #elbphilarmonie","Elbphilarmonie 
  
 #hamburg #germany #harbour #boat #ship #tour #river #elbe #elbphilarmonie"
47052896924,22208423@N00,aa12f05c5a,65535,Elbphilarmonie,,2019,5,13,16:49:56,hamburg germany harbour boat ship tour river elbe elbphilarmonie,53.542301,9.978504,39.11740392477736,"Elbphilarmonie 
  
 #hamburg #germany #harbour #boat #ship #tour #river #elbe #elbphilarmonie","Elbphilarmonie 
  
 #hamburg #germany #harbour #boat #ship #tour #river #elbe #elbphilarmonie"
47058764044,147872221@N08,d56ffc5ec0,65535,Elbphilharmonie in Hamburg(2),,2019,5,14,15:39:35,hamburg hafen waser sonnenuntergang lumix panansonicg9 harbor sunset port fourthirds micro43 mirrorless outdoors elbphilharmonie elphi outside,0.0,0.0,34.482672725045404,"Elbphilharmonie in Hamburg(2) 
  
 #hamburg #hafen #waser #sonnenuntergang #lumix #panansonicg9 #harbor #sunset #port #fourthirds #micro43 #mirrorless #outdoors #elbphilharmonie #elphi #outside","Elbphilharmonie in Hamburg(2) 
  
 #hamburg #hafen #waser #sonnenuntergang #lumix #panansonicg9 #harbor #sunset #port #fourthirds #micro43 #mirrorless #outdoors #elbphilharmonie #elphi #outside"
47058770614,147872221@N08,6e43ff36d9,65535,Elbphilharmonie in Hamburg(6),,2019,5,14,15:39:27,hamburg hafen waser sonnenuntergang lumix panansonicg9 harbor sunset port fourthirds micro43 mirrorless outdoors elbphilharmonie elphi himmel sky wolken clouds outside,0.0,0.0,29.03982606981208,"Elbphilharmonie in Hamburg(6) 
  
 #hamburg #hafen #waser #sonnenuntergang #lumix #panansonicg9 #harbor #sunset #port #fourthirds #micro43 #mirrorless #outdoors #elbphilharmonie #elphi #himmel #sky #wolken #clouds #outside","Elbphilharmonie in Hamburg(6) 
  
 #hamburg #hafen #waser #sonnenuntergang #lumix #panansonicg9 #harbor #sunset #port #fourthirds #micro43 #mirrorless #outdoors #elbphilharmonie #elphi #himmel #sky #wolken #clouds #outside"
47086240991,151582357@N06,baf148f4c2,7870,DSC04822-ARW,,2019,2,13,23:00:00,hamburg hamburgerhafen hafenrundfahrt elbphi elbphilharmonie travelgermany welovehamburg speicherstadt elbe,0.0,0.0,35.545249118778656,"DSC04822-ARW 
  
 #hamburg #hamburgerhafen #hafenrundfahrt #elbphi #elbphilharmonie #travelgermany #welovehamburg #speicherstadt #elbe","DSC04822-ARW
  
 #hamburg #hamburgerhafen #hafenrundfahrt #elbphi #elbphilharmonie #travelgermany #welovehamburg #speicherstadt #elbe"
47090264524,22208423@N00,fb5359553a,65535,Elbphilarmonie,,2019,5,19,09:49:53,hamburg germany elbphilarmonie,53.540913,9.985241,39.95876057265309,"Elbphilarmonie 
  
 #hamburg #germany #elbphilarmonie","Elbphilarmonie 
  
 #hamburg #germany #elbphilarmonie"
47131571651,143708461@N03,922d87a8c1,7847,HAMBURG - Elbphilharmonie,,2019,2,18,05:44:17,hamburg elbphilharmonie deutschland germany stadt städte bei nacht atnight by bynight panorama skyline,0.0,0.0,31.27599274459658,"HAMBURG - Elbphilharmonie 
  
 #hamburg #elbphilharmonie #deutschland #germany #stadt #städte #bei #nacht #atnight #by #bynight #panorama #skyline","HAMBURG - Elbphilharmonie
  
 #hamburg #elbphilharmonie #deutschland #germany #stadt #städte #bei #nacht #atnight #by #bynight #panorama #skyline"
47135130522,34966625@N00,5f0ce8bae1,7837,HH Feb. 2019 (111),Hamburg Februar 2019,2019,2,23,16:27:57,hambourg hamburg,0.0,0.0,32.42358929363195,"HH Feb. 2019 (111) 
 Hamburg Februar 2019 
 #hambourg #hamburg","HH Feb 2019 (111)
 Hamburg February 2019
 #hambourg #hamburg"
47135148092,34966625@N00,61edb8b356,7895,HH Feb. 2019 (98),Hamburg Februar 2019,2019,2,23,16:27:55,hambourg hamburg,0.0,0.0,38.138683878439906,"HH Feb. 2019 (98) 
 Hamburg Februar 2019 
 #hambourg #hamburg","HH Feb. 2019 (98)
 Hamburg February 2019
 #hambourg #hamburg"
47135177812,34966625@N00,737f65ee38,7837,HH Feb. 2019 (90),Hamburg Februar 2019,2019,2,23,16:27:52,hambourg hamburg,0.0,0.0,30.128257722644097,"HH Feb. 2019 (90) 
 Hamburg Februar 2019 
 #hambourg #hamburg","HH Feb. 2019 (90)
 Hamburg February 2019
 #hambourg #hamburg"
