ID,Owner,Secret,Server,Title,Description,Year,Month,Day,Time,Hashtags,Latitude,Longitude,Distance
34002473138,74798663@N02,cdfb14fe06,65535,Elphi,,2019,5,19,09:39:51,wischwerk zweifarbig hamburg deutschland fofo bicolor,53.541102,9.985958,0.7305744367663802
39747848423,167478883@N04,756c0fa170,7878,Elbphilharmonie before sunrise,,2019,1,12,13:07:33,elbphilharmonie elphi night lowlight hamburg elbe port landscape water sunrise sony sonyalpha alpha a6000,0.0,0.0,0.8153758025111391
39846330543,145265962@N05,5f2268cf23,4860,Elbphilharmonie,,2019,1,20,11:14:50,hamburg elbphilharmonie elphie hafencity neustadt landungsbrücken hafen weltstadt deutschland city elbe speicherstadt wahrzeichen,0.0,0.0,0.8689937547893845
39851495543,144497865@N03,0b4e38149d,4842,Elbphilharmonie Detail,"A concert hall in the HafenCity section of Hamburg, Germany. Opened in January, 2017 it is one of the most acoustically advanced concert halls in the world. Constructed on top of an old warehouse building, it is near the historical Speicherstadt (warehouse district) and is designed by architecture firm Herzog &amp; de Meuron.
The building is designed as a cultural and residential complex, it includes condominiums, restaurants,  and a hotel.
",2019,1,20,18:58:18,elbphilharmonie concert hamburg germany architecture,53.543189,9.982752,0.8492107567796844
40222295993,34966625@N00,e488c38edd,7832,HH Feb. 2019 (141),Hamburg Februar 2019,2019,2,23,16:28:06,hambourg hamburg,0.0,0.0,0.9334205695186574
40222501883,34966625@N00,e465ec7969,7870,HH Feb. 2019 (54),Hamburg Februar 2019,2019,2,23,16:27:38,hambourg hamburg,0.0,0.0,0.8525475493881305
40222508573,34966625@N00,db1eed2923,7882,HH Feb. 2019 (51),Hamburg Februar 2019,2019,2,23,16:27:37,hambourg hamburg,0.0,0.0,0.8803116832633542
40348827643,39569656@N07,3bc47c4d6c,7890,IMG_0466,,2019,3,8,01:55:03,hamburg germany europe city urban opera harbor harbour,0.0,0.0,0.9339071877819403
40469183063,162651985@N08,736073cee2,7835,Südfassade Elbphilharmonie,,2019,3,21,15:05:38,elphi elbphilharmonie hamburg gebäude hafencity hafen,0.0,0.0,0.8224551505507841
40485572793,162905930@N02,36019d1714,7904,"Elbphilharmonie, Hamburg",,2019,3,23,22:27:34,elbphilharmonie hamburg architecture glass,0.0,0.0,0.9574776604740467
40704522693,163383771@N04,876bbdb17e,65535,Filarmónica de Elba,"Filarmónica de Elba, Hamburgo",2019,4,22,20:16:42,hamburg hamburgo alemania germany filarmonica elba philharmonic europa europe building city cityscape scape music travel,0.0,0.0,0.835701937985744
40812403233,35116373@N02,d8f44b677b,65535,Hamburg 2019 46,Hamburg 2019,2019,5,5,10:56:36,hamburg 2019,0.0,0.0,0.9294061183382211
40813963223,34305619@N06,5e1b638be4,65535,_MG_3943,,2019,5,5,15:05:50,hamburg 2019 elbephilharmonie,53.543558,9.983364,0.5664059145149436
40814501243,34305619@N06,21248f8f78,65535,Elbephilharmonie,_MG_3951mergx2,2019,5,5,16:18:14,hamburg elbephilharmonie alster fence,53.544234,9.982709,0.8922755324168867
40833292793,103921337@N03,a7b310c148,65535,AIDA Luna: Elbphilharmonie,Die AIDAluna ist ein Kreuzfahrtschiff von Carnival Corporation &amp; plc. Sie wird für Fahrten unter der speziell auf den deutschen Markt ausgerichteten Konzernmarke AIDA Cruises eingesetzt. Betrieben wird sie unter italienischer Flagge durch Costa Crociere in Genua.,2019,5,7,22:05:43,aidaluna iclp costacrociere see wasser dover nordsee papenburg hamburg meyerwerft london aidacruises aida kreuzfahrt schiff sphinxklasse kreuzfahrtschiff ozean luna amsterdam deutschland,53.529963,9.962219,0.5787440834596775
40876370093,93731935@N00,7e206fd9f0,65535,Elbphilharmonie and A1411,The Replenishment ship A1411 (Berlin) in front of the Elbphilharmonie building in Hamburg. Taken an the 830th Harbour Anniversary festivities,2019,5,13,18:27:46,830hafengeburtstaghamburg hafengeburtstaghamburg hamburg elbphilharmonie elphie a1411 replenishment ship bundeswehr,53.545994,9.960994,0.7468066941829111
40921963943,169836253@N04,9611ba8a92,65535,2019-02-24_13-49-15_197,,2019,5,20,08:47:57,hamburg germany,0.0,0.0,0.8625311463756368
40930579603,83602378@N03,dceee5d45d,65535,Elbphilharmonie,"Die Elbphilharmonie (kurz auch „Elphi“ genannt)[1][2] ist ein im November 2016 fertiggestelltes Konzerthaus in Hamburg. Sie wurde mit dem Ziel geplant, ein neues Wahrzeichen der Stadt und ein „Kulturdenkmal für alle“ zu schaffen.[3][4][5] Das 110 Meter hohe Gebäude im Stadtteil HafenCity liegt am rechten Ufer der Norderelbe an der Spitze des Großen Grasbrooks zwischen den Mündungen der Hafenbecken Sandtorhafen und Grasbrookhafen. Es wurde unter Einbeziehung der Hülle des früheren Kaispeichers A (Baujahr 1963) errichtet. Auf diesen Sockel wurde ein moderner Aufbau mit einer Glasfassade gesetzt, die an Segel, Wasserwellen, Eisberge oder einen Quarzkristall erinnert. Die Lage am Kaiserhöft ist von der einstigen industriellen Hafennutzung und der neugotischen Backsteinarchitektur der Speicherstadt geprägt.

Das Konzept des Konzerthauses geht auf eine 2001 vorgestellte Idee des Hamburger Projektentwicklers Alexander Gérard zurück. Der Bau wurde dann 2007 durch die Bürgerschaft unter Bürgermeister Ole von Beust beschlossen. Entwurf und Planung der Philharmonie stammen im Wesentlichen vom Architekturbüro Herzog &amp; de Meuron. Bauherr war die Elbphilharmonie Bau KG, deren Teilgesellschafter und Hauptfinanzier die Freie und Hansestadt Hamburg mit Steuermitteln ist. Das Gebäude wurde in ihrem Auftrag vom Baudienstleister Hochtief errichtet.

Die Fertigstellung des Gebäudes war nach einem mehrjährigen Vorlauf für das Jahr 2010 vorgesehen, verzögerte sich jedoch mehrfach, u. a. auch bedingt durch einen anderthalbjährigen Baustopp im öffentlichen Bereich. Erst nach einer umfangreichen Projektneuordnung zwischen den Architekten, dem Bauherren und der Baufirma kurz nach der Wahl des Bürgermeisters Olaf Scholz wurde nach dem Baustopp weitergebaut. Durch die Verzögerungen am Bau und die Überschreitung der ursprünglich veranschlagten Baukosten wurde die Elbphilharmonie bereits lange vor der Fertigstellung bundesweit bekannt: Die Baukosten betrugen am Ende mit rund 866 Millionen Euro etwas mehr als das 11,24fache der mit ursprünglich 77 Millionen Euro geplanten Summe.[6] Der im neuen Vertrag vereinbarte Termin für die Bau- und Schlüsselübergabe am 31. Oktober 2016 wurde eingehalten.[7] Die Einweihung des Konzertbereichs wurde am 11. und 12. Januar 2017 mit dem Konzert „Zum Raum wird hier die Zeit“ des NDR Elbphilharmonie Orchesters gefeiert (Konzertprogramm).[8][9] Der Kleine Saal wurde am 12. Januar 2017 vom Ensemble Resonanz eingeweiht. Im ersten Jahr nach der Eröffnung besuchten rund 850.000 Menschen die über 600 Konzerte in der Elbphilharmonie, über 4,5 Millionen Besucher pilgerten auf die Plaza, mehr als 70.000 Menschen nahmen an Konzerthausführungen und über 60.000 am Musikvermittlungsprogramm des Hauses teil.[10]
Source: <a href=""https://de.wikipedia.org/wiki/Elbphilharmonie"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Elbphilharmonie</a>",2019,5,21,06:04:07,elbphilharmonie hamburg hafencity hafen konzerthaus konzerte elphi,0.0,0.0,0.42451869333074393
40934660063,110038810@N03,a5507ab23b,65535,Elbphilharmonie Hamburg II,"Elbphilharmonie im Hamburger Hafen/Speichsta
dt",2019,5,21,17:03:12,elbphilharmonie hamburg elphi hafen deutschland germany architektur gebäude haus building musik music harbor canon,0.0,0.0,0.9776587970476552
45720056685,150923057@N08,42e5454dfe,7830,Hamburg - Elbphilharmonie,,2019,1,6,18:45:39,olympus stadt city hamburg deutschland europe architektur elbphilharmonie mft städtereise omd10 1442mm europa gebäude citytrip,0.0,0.0,0.7404529879006936
45738026035,144607730@N02,84d7afabcb,4866,20180721-221943-_DSC1890-Bearbeitet,Hamburg Hafen und Elbe,2019,1,7,21:14:19,hamburg baumwall elphi elbphilharmonie waltershof bubendey landungsbrücken hafengeburtstag elbe schiffe fischmarkt eischauktionshalle stintfang,0.0,0.0,0.7640456389670813
45839426654,94827496@N05,343fe55112,7859,P1010042,Hamburg April 2018 ##,2019,1,2,01:25:18,hamburg hamburg2018,0.0,0.0,0.6735680701337574
45882464245,49461619@N06,9a85301f9d,7903,Philharmonia,,2019,1,19,07:52:41,hamburg captureone,0.0,0.0,0.6767148560127187
45948380775,146363977@N04,daacd5eafe,7804,Hamburg - Elbphilharmonie,"Fujifilm X-Pro1
Fuji XF 18-55/2,8-4,0
",2019,1,24,17:29:55,hamburg hafen gebäude philharmonie,0.0,0.0,0.85902684890245
46035965945,90250231@N05,89142943d5,4817,"432 Hz – Unearthing the Truth Behind Nature’s Frequency...The great 440 Hz conspiracy, and why all of our music is wrong...Elbphilharmonie..global electromagnetic resonances in cavity between Earth’s surface  inner edge's ionosphere  active  Lightning","What is it about electronic music that makes it impossible for some to stand still? What is it about country music that makes others want to throw wherever the sound is coming from out the nearest window? What is it about 432 Hz that makes us feel so relaxed?
Music is a force to be reckoned with. Certain songs bring you to tears while others get you exhilarated and inspired for a once dreaded workout. People create playlists for when they’re downhearted, happy and almost every emotion in-between.
Music affects more than your psyche, as well. It is also known to affect internal functions like blood pressure, speed or slow down your heart rate, reduce anxiety and even help with digestion, amongst many other things. What most people don’t know though is how it does this. I mean, what is music made of? What properties make up the landscape of sounds that create a song?
Well in short, it's all about frequencies and, the way we feel, the way the brain responds when we listen, depends on the combination of frequencies in the track. This is known as the frequency response This simple theory will help you understand the fuss surrounding the slightly more complicated theory of the power of 432 Hz. The Earth’s Heartbeat (The Schumann Resonance) To understand this whole 432 Hz thing, we need to first learn about the Schumann Resonance, which will ultimately explain this number’s importance. German physicist Winfried Otto Schumann documented the Schumann Resonance in 1952.
He understood that global electromagnetic resonances exist within the cavity between the Earth’s surface and the inner edge of the ionosphere and are excited and activated by lightning.
He determined that the frequency of these electromagnetic waves are very low, ranging anywhere from 7.86 Hz to 8 Hz.
This frequency is essentially the Earth’s heartbeat; the frequency the Earth beats at. Now, 432 Hz resonates with the frequency of 8 Hz. And here’s how… On the musical scale where A has a frequency of 440 Hz, the note C is at about 261.656 Hz.
On the other hand, if we take 8 Hz as our starting point and work upwards by five octaves (i.e. by the seven notes in the scale five times), we reach a frequency of 256 Hz in whose scale the note A has a frequency of 432 Hz. This frequency, which is at the top end of the Theta range and at the start of the Alpha range, makes us feel very relaxed but conscious and open to intuitive learning. Listening to a concentrated recording of music at this frequency, like a binaural beats track, will synchronize (entrain) the brain to this state and induce the aforementioned effects.
Think for a moment about all the frequencies that travel through your brain in a given day: cell phones, Wi-Fi, radio and microwaves. All these exist at different frequencies and pull our brain from one frequency to the next. The brain is on a constant yo-yo, being pinged at by different frequencies: it’s no wonder these devices emitting artificial electromagnetic radiation have been linked to cancer, depression and insomnia. So it makes sense that if we spent more time being attuned to the natural electromagnetic pulses of the earth (the heartbeat of Mother Nature) – at 432 Hz – we would, in turn, feel more centered, balanced, conscious and peaceful. ✓ Try Our 432Hz Meditation Today! 432 Hz Vs the Commercial Standard 440 Hz Okay, so now we understand that, why the hell isn't all music tuned to 432 Hz! Well, it has been during some periods, and many greats have lobbied for it, but it didn't work out that way. And here's why…
According to music theory, A=432 Hz is mathematically consistent with the universe. This is known as Verdi’s ‘A’ – named after Giuseppe Verdi, a famous Italian composer.
Verdi and many other musicians, like Mozart, tuned their music to this frequency because of its healing energy and the natural ‘feel good’ properties it evoked in the audience. In fact, Verdi wrote to the Congress of Italian Musicians to have 432 Hz approved as the standard tuning. Subsequently, this was unanimously approved in 1881 and recommended further by physicists Joseph Sauveur and Felix Savart, as well as by the Italian scientist Bartolomeo Grassi Landi. However, it wasn't enough. Even though this was approved in Italy at the time, music is not tuned at 432 Hz as standard today. This is because The American Federation of Musicians accepted the 440 Hz as the standard pitch in 1917. Then, in 1940, the United States introduced 440 Hz worldwide. London followed suit, and in 1953 440 Hz was approved as the general tuning standard for musical pitch there. What? I know. Weird. Since then, 440 Hz has since stood the test of time, despite geniuses like Verdi and many great producers and composers agreeing that this frequency is disharmonic because it has no scientific relationship to the physical laws that govern our universe. Historical Use of 432 Hz: Ancient Greece, Egypt &amp; Tibet Further evidence of a 432 Hz preference is found in ancient Greece, where instruments associated with Orpheus – the God of Music – were tuned at 432 Hz. And get this, according to international researcher and musician Ananda Bosman, the majority of  instruments unearthed from ancient Egyptian sites are tuned to, yes, you guessed it, A=432 Hz! The evidence doesn’t stop there, either.
Using a Korg Tuner, like this one, sound researcher Jamie Buturff discovered that many CD recordings of Tibetan monks’ singing bowls were tuned at 432 Hz. This is undoubtedly because of the frequency's direct link to Mother Nature and natural ability to make people relax for meditative purposes. 432 hz music ✓ Experience Our 432Hz Meditation Today!
432 Hz Conspiracy Theories The mathematical theory behind 432 Hz and its endorsement by famous musicians cannot be doubted, neither can the fact that the Earth is tuned at this frequency. However, the Internet, like it does with so many things, has injected this science with mystery, sparking a number of conspiracy theories. It's not surprising though. Considering that musical greats and ancient societies preferred 432 Hz, but the US and UK ignored this and chose 440 Hz, it was bound to make people suspicious. Most theories centre around the belief that the 440 Hz frequency was deliberately adopted by governments/regimes as a way to manipulate and control the masses, making then lethargic, often borderline depressed and therefore easily influenced, Perhaps the most popular conspiracy theory is that of Nazi Germany. It is suggested that the regime decided to adopt 440 Hz as standard, avoiding 432 Hz at all costs and developing other influential frequencies alongside it designed to assist in the control of people's minds.
Joseph Goebbels, who served as a prime minister of propaganda for the German Third Reich, and whose job was to spread the Nazi message, supposedly directed this mission.
He apparently used music containing concentrated 440 Hz frequencies and others to induce fear and hostility in the masses. People listening to this music were essentially prisoners of their own aggressive consciousness.
While this certainly is an interesting theory, there is no proof to back up this claim. Why You Need More 432 Hz Music in Your Life It is no surprise that when listening to the same music tuned at the two different frequencies (432 Hz and 440 Hz), most people say they feel a sense of  relaxation after having listening to the 432 Hz version. However, the average person, distinguishing between the two by ear would be difficult, and on a first listen the effects might not be that pronounced.
Over time though, you will naturally feel more pleasant listening to 432 Hz music instead of 440 Hz – because your brain will become attuned to the frequency of the Earth. 440 Hz, despite being forced upon us as a music tuning pitch standard, is not in harmony with the frequency of the Earth. It is alien to us as a species. We are part of Mother Nature, and therefore playing the brain music that isn't tuned at this frequency over a prolonged period of time will of course make you feel out of sync.
Could this be the reason that certain types of music cause behavioural issues and intense negative emotional reactions in some people? Possibly. Of course, a person might not realise that they are being affected by the frequency. Every day you hear music tuned at 440 Hz, so it is unlikely that you would stop and think, I feel quite agitated and out of sorts lately; must be all that 440 Hz music. But the reality is that it could well be the reason for days when you can't quite place why you feel imbalanced and misaligned with life. Humans are a part of nature like every other animal and plant species, so it makes absolute sense that aligning your energy with the Earth will naturally make you feel more peaceful and happier. We all know music has healing properties: Music therapists use music to help restore memory in Alzheimer’s patients, improve basic motor skills in stroke victims and help many more suffering from a range of different things. We also know that listening to specific frequencies in concentrated amounts, entrains the brain to specific states of well-being. And all the evidence, scientifically from nature, mathematically from music theory and endorsed by the likes of Verdi and Mozart, points towards the fact that 432 Hz is an extremely powerful tuning frequency, from which instruments should be tuned. For this reason, we have produced our own 432 Hz binaural beats meditation, which you can use to attune your brain to the Earth's frequency for increased well-being. Not only will you feel a calming effect after listening, regular listening will decrease feelings of stress and anxiety and in turn promote natural healing and a deeper connection with all sentient beings and the world at large. It's time to tune yourself to the heartbeat of the planet.

<a href=""https://www.binauralbeatsmeditation.com/432-hz-truth-behind-natures-frequency/"" rel=""noreferrer nofollow"">www.binauralbeatsmeditation.com/432-hz-truth-behind-natur...</a>

Gather ’round, kids. Those of you with tinfoil hats may wish to ensure that they’re fitted snuggly. What I’m about to tell you will shake your faith in all the music you’ve heard in your life.
If you look down the right paths, it becomes clear that governments and various security apparatuses have used music to control us using music. All the music of the West that’s based on the standard 12-tone scale is used for the management of crowds as well as thought control.Let’s begin with some music theory. If musical performances were to sound the same the world over, some standardization was required. As early as 1885, the Music Commission of the Italian Government declared that all instruments and orchestras should use a tuning fork that vibrated at 440 Hz, which was different from the original standard of 435 Hz and the competing 432 Hz used in France.
In 1917, the American Federation of Musicians endorsed the Italians, followed by a further push for 440 Hz in the 1940s.With the help of Verdi, 432 Hz appeared as a reference at the end of the 19th century. In 1939, gear change: the International Federation of National Standards Associations, now known as the International Organization for Standardization, decided on a standard pitch at 440 Hz. This decision was ratified a few years later at an international conference in London in 1953, despite protests from Italians and French people, who were attached to Verdi's 432 Hz. Finally, in January 1975, the 440 Hz pitch became a standard (ISO 16:1975), which subsequently defined its use in all music conservatories. The 440 Hz frequency has therefore won the institutional battle, becoming an international standard.
This hegemony, and the dates on which it solidified, did not fail to provoke a reaction from conspiracy fighters of all kinds. Indeed, the promulgation in 1939 of the 440 at the expense of the 432 led to a musical coup d'état by the Nazis - the Germans had very early, around 1700, chosen the 440 Hz. With Hitler's desire to rebuild the great lost Germanic empire, music was instrumentalized, becoming a spearhead of this lost desire for greatness. Perhaps, as Amaury Cambuzat wisely points out, &quot;they were based on a statement by Plato: if you want to control the people, start by controlling their music. The Nazis having proven their ability to recover and their obsession with imposing standards (as they adopted the swastika symbol)...&quot;. Music would therefore only be a collateral victim.There is no international conspiracy to prefer 440Hz to 432, but conspiracy theories are getting out of hand. With calculations that Nostradamus would not deny, some &quot;specialists&quot; are having a field day on the Web. The 432Hz would thus be &quot;the setting that makes the golden reason of the PHI universe vibrate and unifies the properties of light, time, space, matter, gravity and magnetism with biology, the code of DNA and consciousness. When our atoms and DNA begin to resonate in harmony with the spiral pattern of nature, our sense of connection to nature is said to be &quot;enlarged&quot;. The number 432 is also reflected in the reports of the Sun, the Earth, the Moon, the precession of the equinoxes, the Great Pyramid of Egypt, Stonehenge, Sri Yantra and many other sacred sites,&quot; says Esprits Science Métaphysiques.com. This galimatias, which puts DNA and consciousness on a scientific equal footing, brews up a delirious mysticism, proposes clever calculations that would almost prove that 432 is God's other name. In 1953, a worldwide agreement was signed. Signatories declared that middle “A” on the piano be forevermore tuned to exactly 440 Hz. This frequency became the standard ISO-16 reference for tuning all musical instruments based on the chromatic scale, the one most often used for music in the West. All the other notes are tuned in standard mathematical ratios leading to and from 440 Hz.
This tone standard is now universally accepted, which is why a piano in Toronto sounds exactly the same as a piano in China.
Weirdly, no one can say for sure why this frequency was chosen in the first place. In fact, there those among us who vehemently disagree with this standard. In fact, they consider the 440 Hz middle “A” to be an abomination against nature. Adherents to this theory claim that a more “natural” frequency for middle “A” is 438 Hz. Others believe that the correct middle “A” is 432 Hz (also known as Verdi’s A) because it has “a pure tone of math fundamental to nature” and is “mathematically consistent with the patterns of the universe, vibrating with Phi, the Golden Ratio. They point to how this pitch can be connected to everything from nautilus shells to the works of the ancients, including the construction of the Great Pyramid. Furthermore, 432 Hz resonates with 8 Hz (the Schumann Resonance), the documented fundamental electromagnetic “beat” of Earth. It just feels better. Research says that music tuned from this frequency is easier to listen to, brighter, clearer, and contains more inherent dynamic range. As a result, music with this tuning need not be played at higher volumes and thus reduces the risk of hearing damage.If the importance of musical frequency remains undeniable, since the human body is intrinsically sensitive to its environment, wanting to discern a pitch superior to all is ineptitude. Amaury Cambuzat remains convinced &quot;that none of these tuning fork frequencies, whether 440 Hz or others, is absolute. This frequency would have to be continuously modulated and modified according to places, seasons, and so many other biological factors to be able to approach a &quot;perfect vibration&quot; frequency. Again, assuming that the latter exists. 432 Hz could become the majority frequency nowadays but certainly not universal. To affirm such a theory, it would be necessary to deny that everything is in motion, in constant evolution, not to take into account the peoples who rely on their traditional way of singing and playing their instruments in direct relation with their senses, their culture and what surrounds them, and certainly not on a standard pitch at 432 or 440 Hz&quot;. The more radical among middle “A” haters insist that the true frequency should be 528 Hz because it’s a “digital bio-holographic precipitation crystallization [and] miraculous manifestation of diving frequency vibrations.” I have no idea what that means. Here’s where the conspiracy comes in. There is allegedly something sinister and evil about 440 Hz. It is said that the Rockefeller Foundation had an interest in making sure the United States adopted the 440 Hz standard in 1935 as part of a “war on consciousness” leading to “musical cult control.” Without going too far down this rat hole, this theory says that tuning all music to 440 Hz turns it into a military weapon. I quote from one of the many online articles on the subject: “The monopolization of the music industry features this imposed frequency that is ‘herding’ populations into greater aggression, psychosocial agitation, and emotional distress predisposing people to physical illnesses and financial impositions profiting the agents, agencies, and companies engaged in the monopoly.” Going a little deeper, we end up at the doorstep of the Nazis. It is said that propaganda minister Joseph Goebbels insisted that on 440 Hz tuning in Germany because he believed it made people think and feel in specific ways, making them “a prisoner of a certain consciousness.” And if you’re trying to mobilize the population for Der Fuhrer, that’s exactly what you want, right? There’s more from the Tinfoil Headphones crowd: “The powers that be are successfully lowering the vibrations of not only the young generation but the rest of us as well. These destructive frequencies entrain the thoughts towards disruption, disharmony, and disunity. Additionally, they also stimulate the controlling organ of the body — the brain — into disharmonious resonance, which ultimately creates disease and war.” There’s something to think about the next time you pop in some earbuds. Does listening to music make you feel more warlike and diseased? I’ve also been told that the different effects these frequencies have on our chakras. Songs tuned to 440 Hz work on the third eye chakra (the “thinking”) while 432 Hz stimulates the heart chakra (the “feeling”). Therefore, 432 Hz music increases the spiritual development of the listener. It may even have healing properties.
There are numerous organizations advocating a universal switch to 432 Hz, but that would involve upsetting worldwide standards, not to mention the construction and re-tuning of millions of musical instruments. Nice idea, but it ain’t gonna happen. If that idea stressed you out, please meditate on this special 432 Hz music.If many artists would have set their frequencies at 432 Hz like Jim Morrison, Janis Joplin or John Lennon (very strong presumptions still weigh on Imagine), their choices did not derive from an obsession for purity, perfection or the so-called superiority of one pitch over the other but only from a research, an artistic curiosity that experiments and decompartmentalizes the norms to better embrace their diversity.

<a href=""https://globalnews.ca/news/4194106/440-hz-conspiracy-music/"" rel=""noreferrer nofollow"">globalnews.ca/news/4194106/440-hz-conspiracy-music/</a>

The building is designed as a cultural and residential complex.[2] The original 1966 brick façade of the Kaispeicher A, formerly a warehouse, was retained at the base of the building. On top of this a footprint-matching superstructure rests on its own foundation exhibiting a glassy exterior and a wavy roof line. About one thousand glass windows are curved.[17] The building has 26 floors with the first eight floors within the brick façade. It reaches its highest point with 108 meters at the western side.[2] The footprint of the building measures 120,000 m2. A curved escalator from the main entrance at the east side connects the ground floor with an observation deck, the Plaza, at the 8th floor, the top of the brick section. The Plaza is accessible by the public. It offers a view of Hamburg and the Elbe. From the Plaza the foyer of the concert hall can be reached.

The Elbphilharmonie has three concert venues. The Great Concert Hall can accommodate 2,100 visitors whereby the performers are in the center of the hall surrounded by the audience in the vineyard style arrangement. The acoustics were designed by Yasuhisa Toyota who installed about 10,000 individually microshaped drywall plates to disperse sound waves.[17] The Great Concert Hall contains a pipe organ with 69 registers built by Klais Orgelbau. The Recital Hall is intended for the performance of recitals, chamber music and jazz concerts; it can hold an audience of 550 people.[2] In addition, there is the Kaistudio that allows for 170 visitors and is intended to serve educational activities.[17] The consultant for the scenography of the concert hall was Ducks Scéno.

The easternmost part of the building is rented by Westin as the Westin Hamburg Hotel that opened on 4 November 2016.[18] The hotel offers 244 rooms between the 9th and 20th floors. The lobby in the 8th floor can be accessed from the Plaza. The upper floors west of the concert hall accommodate 45 luxury apartments. The complex also houses conference rooms, restaurants, bars, and a spa. A parking garage for 433 cars is part of the building complex as well.

<a href=""https://en.wikipedia.org/wiki/Elbphilharmonie"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Elbphilharmonie</a>",2019,2,1,16:46:16,432 hz unearthing truth behind frequency elbphilharmonie building vineyard style westin hamburg hotel disperse sound waves track electromagnetic 440 octave resonances psyche psychedelic country music song songe heart anxiety landscape surrounding power resonance schumann ionosphere cavity lightning active earthmovers meditation tuning mother nature conspiracy theory suspicious wellbeing propaganda feeling,53.542811,9.984375,0.7556913808317636
46060731064,8463079@N04,8ea1f37ac5,7880,hambug HAFENRUNDFAHRT foto by OlDigitalEye 2019 01 15 0117,,2019,1,18,08:20:10,oldigitaleye peterporikis deutschland niedersachsen lowersaxony canon oldenburg hamburg hafen hafenrundfahrt landungsbrücken,0.0,0.0,0.8198137730150333
46060734784,8463079@N04,a88bbdbffb,4804,hambug HAFENRUNDFAHRT foto by OlDigitalEye 2019 01 15 0100,,2019,1,18,08:19:58,oldigitaleye peterporikis deutschland niedersachsen lowersaxony canon oldenburg hamburg hafen hafenrundfahrt landungsbrücken,0.0,0.0,0.8783340360026453
46087581494,29736942@N08,78d0aa1f98,4898,Eurotrip2018-211-Hamburg,,2019,1,20,12:48:45,eurotrip europe traveling brussels paris porto lisboa madrid barcelona rome berlin hamburg,0.0,0.0,0.9358414026985149
46091761054,144497865@N03,8fe08d3138,4903,Elbphilharmonie,"A concert hall in the HafenCity section of Hamburg, Germany. Opened in January, 2017 it is one of the most acoustically advanced concert halls in the world. Constructed on top of an old warehouse building, it is near the historical Speicherstadt (warehouse district) and is designed by architecture firm Herzog &amp; de Meuron.
The building is designed as a cultural and residential complex, it includes condominiums, restaurants,  and a hotel.
photo by Carroll Sparwasser",2019,1,20,18:58:19,elbphilharmonie hamburg germany concert architecture,53.543163,9.982688,0.7956990246165379
46215575044,50014601@N00,86f1f06c8f,7852,20190131-036.jpg,"Ich warte ja immer noch auf den Tag, wo es einen richtig klaren Himmel mit schöner Dämmerung gibt und ich meine Kamera dabei habe.... Heute war aber schon mal ganz gut ;-)",2019,1,31,17:28:51,elbphilharmonie hamburg rickmerrickmers,0.0,0.0,0.8262753878808662
46391667984,73227318@N00,268140cbba,7849,Elbphilharmonie,,2019,2,16,19:20:28,hamburg elbe elbphilharmonie schiff abendstimmung abend stadt elbufer hafen gebäude schiffe,53.545161,9.971026,0.8477728488759263
46405280855,38022180@N05,298ffd1c42,7833,Philharmonic 1,Tighter view of the Elbphiharmonic from the plaza.,2019,3,8,18:25:08,elbphiharmonic elbphilharmonie elberiver hamburg centralhamburg hamburggermany,0.0,0.0,0.8094622318917203
46432811105,162651985@N08,402206b055,7885,Elbphilharmonie,Südwestfassade der Elbphilharmonie,2019,3,11,11:37:54,elphi elbphilharmonie hamburg gebäude hafencity hafen,0.0,0.0,0.8700278361708534
46454524715,47224443@N02,231332523b,7820,Hamburg,architecture of buildings and ships....,2019,3,13,15:49:49,hamburg elphi elbphilharmonie,0.0,0.0,0.8916431438678989
46590479484,39569656@N07,9b032f9820,7846,IMG_0302,,2019,3,8,01:54:37,hamburg germany europe city urban opera harbour harbor,0.0,0.0,0.8350750502644891
46616073634,76379281@N05,fc7aa80930,7893,"Elbphilharmonie, Hamburg","Hamburg, DE - <a href=""https://en.wikipedia.org/wiki/Elbphilharmonie"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Elbphilharmonie</a>",2019,3,10,16:42:12,delphinidaesy fuji x30 hamburg germany deutschland elbphilharmonie,53.5404,9.984133,0.8978832526925762
46669240134,119142974@N05,c09f0ed89c,7844,Elphi,,2019,3,16,08:34:04,elbphilharmonie hamburg hamburger hafen kaispeicher a grasbrook konzerthaus elphi hafencity harbor city opera music hall elbe sky wind long exposure sunset blue hour,0.0,0.0,0.550864339883493
46680370454,108932238@N08,a73f6f121f,7924,Elbphilharmonie Hamburg,,2019,3,17,15:02:14,hamburg hafencity elbphilharmonie elphi meine perle sunshine canon elbe,0.0,0.0,0.9384640751579724
46680388634,108932238@N08,db223594d1,7868,Elbphilharmonie Hamburg,,2019,3,17,15:02:03,hamburg hafencity elbphilharmonie elphi hamburgmeineperle sunshine canon elbe,0.0,0.0,0.8994755130099172
46704635374,57239974@N08,6bcb2f8a9f,7866,Elbphilharmonie,,2019,3,20,15:11:22,2018 elbphilharmonie grosehafenrundfahrt hamburg,53.538547,9.985021,0.846630083367846
46704639154,57239974@N08,19194c5bce,7895,Elbphilharmonie,,2019,3,20,15:11:40,2018 elbphilharmonie grosehafenrundfahrt hamburg,53.540973,9.980378,0.8483324703079982
